Timestamp,Filetype,City,District,KPIType,KPI Name,Result
23.11.2020 19:29,requests,Essen,Innenstadt,KPI 2,Average size,18.0
23.11.2020 19:29,requests,Essen,Innenstadt,KPI 3,Average €/qm,19.444444444444443
23.11.2020 19:29,requests,Essen,Innenstadt,KPI 4,Count furnished,2
23.11.2020 19:29,requests,Essen,Innenstadt,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Karnap,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Karnap,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Karnap,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Karnap,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Karnap,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Katernberg,KPI 1,Average price,341.6666666666667
23.11.2020 19:29,requests,Essen,Katernberg,KPI 2,Average size,nan
23.11.2020 19:29,requests,Essen,Katernberg,KPI 3,Average €/qm,nan
23.11.2020 19:29,requests,Essen,Katernberg,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Katernberg,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Kettwig,KPI 1,Average price,364.2857142857143
23.11.2020 19:29,requests,Essen,Kettwig,KPI 2,Average size,17.0
23.11.2020 19:29,requests,Essen,Kettwig,KPI 3,Average €/qm,29.411764705882355
23.11.2020 19:29,requests,Essen,Kettwig,KPI 4,Count furnished,2
23.11.2020 19:29,requests,Essen,Kettwig,KPI 5,Count unfurnished,5
23.11.2020 19:29,requests,Essen,Kray,KPI 1,Average price,350.0
23.11.2020 19:29,requests,Essen,Kray,KPI 2,Average size,12.0
23.11.2020 19:29,requests,Essen,Kray,KPI 3,Average €/qm,33.333333333333336
23.11.2020 19:29,requests,Essen,Kray,KPI 4,Count furnished,1
23.11.2020 19:29,requests,Essen,Kray,KPI 5,Count unfurnished,6
